id,name
32971,POPULAR 1880s FEMALE BABY NAMES
32972,THE TYPE OF TRANSPORT
32973,COMPOUND WORD CONSTRUCTION
32974,U.S. LIBRARIES
32975,DEATH... WHAT A CHARACTER!
32976,"""YES"" ""NO"" ""OR"" ""MAY"" ""BE"""
32977,NO. 1 HITS OF THE '70s
32978,MEMORIES OF VIETNAM
32979,SUCH AUGUST GENTLEMEN
32980,DEAD MAN WALKEN
32981,IN LOVE
32982,"""WAR"""
32983,"OOH, LOOK, SHINY THINGS!"
32984,IN TROUBLE WITH THE FCC
32985,"LET'S HIT THE ""BAR"""
32986,BORN DURING THE CIVIL WAR
32987,LITERATURE IS FOR THE BIRDS
32988,"""R"" SONG"
32989,TRAVELING ALONG ROUTE 66
32990,TV IS REALLY COOKING
32991,LITERARY LAST NAMES
32992,2015 CONGRESS FOLK
32993,ORGANS OF THE BODY
32994,ALL THE GLITTERING PRIZES
32995,"OF ""THY"" I SING"
32996,WHEN THINGS WERE ROTTEN
32997,JOHNNY DEPP FILMS
32998,DETAILS ON THE BEST PICTURE OSCAR WINNER
32999,LIKE A BOSS
33000,THE MARCH OF TIME
33001,THE ALGORITHM METHOD
33002,MY EX-WIVES & ME
33003,"""TOUR""ISM"
33004,FLOWERY PHRASES
33005,I GIVE IT A 10
33006,"""P""EOPLE OF THE BIBLE"
33007,"PICK UP THE ""TAB"""
33008,WALT WHITMAN
33009,I SING
33010,THE BODY ELECTRIC
33011,BUSTED!
33012,THE ENTERTAINMENT BUSINESS?
33013,IT'S THE WURST
33014,WEAPONS IN THE BOARD GAME CLUE
33015,A BILLION VIEWS ON YOUTUBE
33016,BUGGY WORDS & PHRASES
33017,LITERARY CHARACTERS' LAST WORDS
33018,IT WAS 1916
33019,BEST DRAMA SERIES EMMY AWARDS
33020,R-D-R HAR!
33021,DOVER EXPOSURE
33022,MOVIES ON SUBMARINES
33023,"THANK YOU, MA'AM"
33024,MUSICAL WORDS & PHRASES
33025,GONNA TAKE YOU HIGHER
33026,WOMEN ONLY
33027,THE NAVY ASHORE
33028,"""R"" & ""R"""
33029,JILL & JACK
33030,COUNTRY & TOWN
33031,DRINK & FOOD
33032,ROLE & ROCK
33033,EVERYTHING'S BACKWARDS
33034,19th CENTURY NOVELS BY QUOTE
33035,BEHAVIOR & PSYCHOLOGY
33036,THE NATIONAL ROAD
33037,GET
33038,A GRIP ON IT
33039,THIS IS MY PEOPLE
33040,TULIP MANIA
33041,ONE-VOWEL WORDS
33042,GERSHWIN TUNES
33043,ALL SORTS OF SANDWICHES
33044,WHAT'S GOING ON IN THE NEWS?
33045,BEASTLY BOOK BLANKS
33046,ONE-CONSONANT WORDS
33047,2-WORD BUSINESS TERMS
33048,LET'S RIDE THE WHEEL!
33049,POLITICAL SHORTHAND
33050,BOOKS FOR YOUNG READERS
33051,"HITT""ING"" THE TOP 40"
33052,"TOM, DICK & HARRY"
33053,"""INNER"" THOUGHTS"
33054,I HAVE A GREAT IDEA
33055,THAT JUST WON'T FLY
33056,RECENT U.S. HISTORY
33057,SODOM & GOMORRAH
33058,NOW YOU SEE ME
33059,"THE FRENCH MISTAKE, VOILA!"
33060,WE LOVE MEL BROOKS
33061,20th CENTURY
33062,WORDS THAT START LIKE THE DAY OF THE WEEK
33063,BESTSELLERS BY PARTIAL TITLE
33064,I SING FOR THE TREES
33065,THEIR MARRIED NAMES
33066,"IT'S POTPOURRI, ""C""?"
33067,"DUCK, DUCK, GOOSE!"
33068,HOT POTATO
33069,"""TAG"", YOU'RE IT"
33070,NO MORE GAMES
33071,OLD TESTAMENT PEEPS
33072,NATO PHONETIC ALPHABET CODE WORDS
33073,FOR YOUR SUPPER
33074,5-LETTER FILM FEST
33075,RECENT SCIENCE
33076,FELINE LIBRARY
33077,THE BALTIC
33078,"IT'S A ""SHAM"""
33079,SPORTS SHORTS 2015
33080,BOOZIN' IT UP
33081,OPERA AT THE MET
33082,IT'S IN THE BOOK
33083,LIMITED TIME ONLY
33084,"""CALL"" NOW"
33085,PLAYTIME WITH SHAKESPEARE
33086,SPOT THE CANADIAN
33087,AUDRA McDONALD ON BROADWAY
33088,A CATEGORY FULL OF COR(E)YS
33089,GANG GREEN
33090,"STARTS WITH ONE LETTER, ENDS WITH THE NEXT"
33091,HALT!
33092,WHO GOES THERE
33093,TARZAN REVIEW BOOKS
33094,WAYS TO REACH FIRST BASE
33095,IT'S BROWN
33096,GRAND OLD PARTY
33097,5 QUESTIONS
33098,SWAMPED
33099,STATE LANDMARKS
33100,I'M RETIRED
33101,I RUN A LITTLE
33102,"""B"" & ""B"""
33103,MASTER OF NONE
33104,ANIMATED MOVIE SONGS
33105,LITERARY DEMISES
33106,JULY 1993
33107,TASTY ADS & JINGLES
33108,DEALER'S CHOICE
33109,"""LITTLE"" MOVIES"
33110,SENSORY LIT
33111,INVENTION & INNOVATION
33112,AFTER IMAGE
33113,1787
33114,A JOHN DENVER SONGBOOK
33115,"THE ""FILE"" FILE"
33116,IT HAPPENED ONE KNIGHT
33117,CLARK GABLE
33118,"YOU'RE A ""STAR"""
33119,HYDROLOGY
33120,MIDDLE S
33121,THE COLLEGE/ATHLETE
33122,I LOVE A SYMPHONY
33123,PUP QUIZ
33124,VICTOR
33125,HUGO AWARD-WINNING NOVELS
33126,DAVID MUIR COVERS POLITICS
33127,"THE ""-PHILE"" FILE"
33128,CAST OF THE TV SHOW
33129,TUBA
33130,LITERARY LATIN AMERICA
33131,OSCARS
33132,BACKSTAGE AT THE THEATRE
33133,ON THE OLD MAP OF EUROPE
33134,WORDS OF SUBSTANCE
33135,"POETRY, NON-POETICALLY"
33136,ASSORTED FRUIT
33137,TEXAS HISTORY
33138,GRAMMY'S BEST NEW ARTIST
33139,"SCRABBLE PLAYERS DICTIONARY ""D"""
33140,TV NICKNAMES
33141,THE BOOK OF PROVERBS SAYETH
33142,HE VARNISHED
33143,OFFICIAL STATE ANIMALS
33144,"TRANS""PO""TATION"
33145,THE BEATLES... GEAR!
33146,INDIRECT QUOTES
33147,SUTTER'S FORT
33148,A LITERARY MARY
33149,MOVIE COMMON THREADS
33150,"THE ""X"" FACTOR"
33151,THE HOME
33152,WORLD SERIES
33153,TV TRADEMARKS
33154,"""FRIDAYS"""
33155,MOVIE TALK
33156,"""TOASTS"""
33157,WHITE HOUSE
33158,"""SHELLS"""
33159,FORMER OCCUPATION
33160,WELCOME TO
33161,THE PEPYS SHOW
33162,SPORT ABILITY
33163,WE'LL SPOT YOU A LETTER
33164,FICTIONAL HUNCHBACKS
33165,"""R"" HOTEL"
33166,SHARED INITIALS
33167,THE NORTH POLE
33168,SPRECHEN SIE DEUTSCH?
33169,A SEAFOOD SAMPLER
33170,GOOD WORKOUT SONGS
33171,THE FINAL CHAPTER
33172,STABLE CHARACTERS
33173,"""I.M."""
33174,PAY
33175,"HOW ""SWEET"" IT IS"
33176,MOVIE TITLES IN OTHER COUNTRIES
33177,I.M. PEI
33178,"THEY SING, THEY ACT"
33179,THERE'S CHEMISTRY BETWEEN US
33180,7 UP
33181,"BRING YOUR ""B"" GAME"
33182,A SWEDISH KING NAMED GUS
33183,ME & MY LITERARY ARROW
33184,VILLAINS IN THE COMICS
33185,WORLD LANDMARKS
33186,19th CENTURY TRANSPORTATION
33187,"""GET"" GOING"
33188,WHO WANTS A BEER?
33189,FRENCH OCCUPATION
33190,ENTOMOLOGIST'S DICTIONARY
33191,BIG BATS OF BASEBALL
33192,"""D.H."""
33193,A LITTLE TV
33194,JUDEAN HISTORY
33195,1940s LIT
33196,"THE WAY WE ""WOR"""
33197,"""CAN"" IT"
33198,THE '40S
33199,BOATS
33200,"""MARCH"" ON"
33201,ANY QUESTIONS?
33202,"ONLY ""O"" AS A VOWEL"
33203,KNOT THE TIE
33204,NICE SIDE WHISKERS!
33205,STUCK IN THE MIDDLE WORD WITH YOU
33206,FIGHTER PLANES
33207,"YES, THE THAI"
33208,MELVILLE
33209,"""MAY"" DAY"
33210,RANDOMNESS IN SCIENCE
33211,LITERARY MISCELLANIES
33212,HODGE-POD
33213,"""E-T-C"""
33214,CENTRAL AMERICAN CAPITALS
33215,CAT & DOG BREEDS
33216,RADIO & TV GAME SHOWS
33217,"THE HILL, HULL & HALL OF FAME"
33218,"HISTORY OF THE WORLD, PART II"
33219,CLICHES MADE FANCY
33220,HORNS YOU CAN'T PLAY
33221,NO-FLY ZONE
33222,FLAGS OF OUR FATHERS
33223,ELEMENTS OF SONG
33224,6 CHARACTERS IN SEARCH OF THEIR NOVELS
33225,THE WONDERFUL WORLD OF SYDNEY
33226,"ALL YOU CAN ""EAT"""
33227,SPEAKER'S CORNER
33228,IN MY DESK DRAWER
33229,WRITERS BY INITIALS
33230,"""KNOCK"", KNOCK"
33231,17th CENTURY PEOPLE
33232,TV SHOWS BASED ON MOVIES
33233,"ODDS & ""N""s"
33234,RUBIES
33235,TV WEAPON OF CHOICE
33236,MUSIC RECORDING
33237,"""IN"" THE PHRASE"
33238,FRENCH FILM FEMMES
33239,IN THE FRAYS
33240,THE BIG CATS
33241,SOLITAIRE
33242,FLYING ACES
33243,"""BAD"""
33244,"""GOOD"""
33245,THE STATE'S RICHEST MAN
33246,BRIT NAMES FOR VEGGIES
33247,EXTINCT CREATURES
33248,OLYMPIC ATHLETES
33249,AMERICA THE HISTORICAL
33250,SHAKESPEARE'S FIRST LINES
33251,TAKE ME TO THE COMBAT PILOT
33252,"PICK A ""CARD"""
33253,A MIDNIGHT MOVIE
33254,CAPITAL CITY OVERLAPS
33255,ROYAL ANNES
33256,THE TEXAS RANGERS
33257,PRESIDENTIAL RESTING PLACES
33258,ALABAMA HISTORY
33259,SPACECRAFT TYPES
33260,MY WIFE!
33261,EURO-MONARCHY
33262,CLEANING OUT MY ATTIC
33263,ALL THE LYRICS IN THE SONG
33264,"ZED'S DEAD, BABY"
33265,BEAUTY SECRETS
33266,SOCRATES
33267,RETALIATORY PHRASES
33268,"WOMEN, IMMORTALIZED"
33269,POPULAR WEBSITES
33270,REALITY TV JUDGES
33271,YOU NEED FOOD TO GROW ON
33272,"SHORT ""E"""
33273,LITERARY NEW YORK CITY
33274,MOVIES' VILLAINS
33275,PAST TENSES
33276,NEW WORLD EXPLORATION
33277,"BONE""S"""
33278,OVER-THE-COUNTER MEDICATIONS
33279,I GOT A 5-LETTER WORD FOR YA
33280,YOUR FACE IS ON THE MONEY
33281,FATHERLY TV
33282,BEASTS IN THE BIBLE
33283,FROM FILM TO STAGE
33284,"""Q"" NOT FOLLOWED BY U"
33285,1816
33286,A QUICK DIP IN THE LAKE
33287,I'M INNOCENT
33288,THE DAVY O'BRIEN QUARTERBACK AWARD
33289,RALPH WALDO EMERSON
33290,ASIAN FOOD
33291,MY ROBOT PAL
33292,"MUSIC CITIES, USA"
33293,A ROYAL BRITISH LOCKUP
33294,THE J-V SQUAD
33295,PIES
33296,SHANGHAI MOVIES
33297,STEPHEN FOSTER
33298,PASHAS
33299,ANKARA BABIES
33300,WORDS IN CHARLES DICKENS NOVEL TITLES
33301,JUST DEAL!
33302,RHYME HERE
33303,MY COUNTRY
33304,"'TIS ""OF THE"" MOVIE"
33305,THE BROAD
33306,GOVERNMENTAL LAST NAME'S THE SAME
33307,"""LIP"" SERVICE"
33308,TOUCHDOWN TOPICS
33309,LAST FILMS
33310,BRIITISH HISTORY
33311,THIRD SYMPHONIES
33312,MISSISSIPPIANS
33313,THE POLITICS OF TV
33314,SLEUTHS & THEIR CREATORS
33315,SWEET AISLE OF MINE
33316,THUS SAYETH THE LORD
33317,ON THE MOVIE'S SOUNDTRACK
33318,SWEET ISLE OF MINE
33319,NASA SAYS
33320,LAST LINK IN THE DRINK
33321,PEOPLE ON THE MAP
33322,"""ALL"" ABOARD"
33323,WHAT'S EATING YOU?
33324,WILLIE NELSON
33325,WWI PLANES
33326,19TH CENTURY LITERATURE
33327,THE EMMY AWARDS
33328,THE GRAPHIC ARTS
33329,ITALIAN 101
33330,ROCK TRIVIA
33331,APRIL WORDS
33332,WE TRY TO STAY NEUTRAL
33333,BUT LET'S FACE IT
33334,AMY POEHLER IS AWESOME
33335,MOUNTAIN SONGS OF OLD
33336,ORGAN-IZATIONS
33337,OUT OF THEIR HEADS!
33338,DISC JOCKEYS
33339,"""BAR""S"
33340,THE SUPERNATURAL
33341,SHOES A TO Z
33342,ON THE PERIODIC TABLE
33343,THE HOT SEAT
33344,FURNITURE METAPHORS
33345,DETENTION IN LITERATURE
33346,PRODUCE THE PRODUCE
33347,"JUST ""D.M."" ME"
33348,ARRESTING TELEVISION
33349,"HEY ""YA"""
33350,WE LOVE FOOTBALL ON TV
33351,AND TWINS!
33352,WORK WITH KIDS
33353,THE LONG HOURS
33354,THE DEDICATION
33355,"GIVING EVERY ""THING"""
33356,A LIFETIME OF SERVICE
33357,NOW WHAT'S FOR LUNCH
33358,THE HAITI FILE
33359,OPERATIC SETTINGS
33360,ELEPHANT ODDS & ENDS
33361,SPEAK OF THE DICKINSON
33362,BALLADS & FOLK SONGS
33363,ENTERTAINING AT HOME
33364,WILL ROGERS
33365,"STARTS WITH ""CRU"""
33366,IN THE D.C. AREA
33367,SCRAMBLED EGG-LAYERS
33368,"LET'S TALK ABOUT ""X"""
33369,"WE LOVE YOU, MOM!"
33370,"""O"" 2""B"""
33371,JUNG
33372,TV TITLE CHARACTERS
33373,SCHOOL SUBJECTS IN GERMAN
33374,A VICE PRESIDENT'S SURNAME
33375,EYES ON THE PRIZE
33376,A VISIT TO NEW YORK STATE
33377,5 COMMANDMENTS
33378,VITAMINS & SUPPLEMENTS
33379,"THE COMMON ""CORE"""
33380,NON-ROCKET SCIENTISTS
33381,TV EATERIES
33382,THERE ARE STRINGS ATTACHED
33383,"WE APPRECIATE ""U""!"
33384,FINISH THE LITERARY LINE
33385,"LIGHTS, CAMERA, ACTION MOVIE!"
33386,PRONUNCIATION
33387,MY FAVORITE BURRO
33388,TOOTING YOUR OWN HORN
33389,WOMEN WORLD LEADERS
33390,"""A"" & ""B"" MOVIES"
33391,WHAT'S MY LION?
33392,ASIAN CAPITAL CITIES
33393,YOU'RE SO POSSESSIVE!
33394,THE 1720s
33395,BOTTOM DWELLERS
33396,2016 STAMPS
33397,"""ON"" THE MIDDLE"
33398,GIANTS OF TECHNOLOGY
33399,LAW FIRMS
33400,TO THE LIGHTHOUSE!
33401,TEACHER VOCABULARY
33402,IT'S AN ELECTION YEAR
33403,MUSICAL RELATIVES
33404,KIDDY LIT CREATURES
33405,THE CAMERA
33406,"BELIZE, PLEASE"
33407,WILDFLOWERS
33408,LITERATURE ON FILM
33409,MANY RIVERS TO CROSS
33410,DIVISION I SPORTS TEAMS
33411,STOPPED BREATHING IN THE 1800s
33412,A++
33413,DRINKS IN THE FRIDGE
33414,DODGE PODGE
33415,THE VIETNAM WAR ERA
33416,WHY DO I KNOW THAT NAME?
33417,SHAKESPEAREAN SYNOPSES
33418,THEME SONGS
33419,"""PO""POURRI"
33420,FIRES
33421,AMONG THE 10 LARGEST ISLANDS
33422,SHAKESPEAREAN JEOPARDY!
33423,TELL ME SOMETHING I DON'T KNOW
33424,"HEY, ""MAC"""
33425,COLORFUL OSCAR WINNING-FILMS
33426,AN ENVIRONMENTAL CATEGORY
33427,BEEN HER
33428,PUT IT THERE!
33429,AN ORANGE FOR TEACHER
33430,TV SHOWS BY EPISODE TITLE
33431,SUPERIOR
33432,STUDY HALL
33433,GERMANIA!
33434,BALLPARK FACTS & FIGURES
33435,"""GAD""ZOOKS!"
33436,THE CORRECTIONS
33437,NUMERICAL TERMS
33438,"""SUMMER"""
33439,INTERNATIONAL BUSINESS
33440,"""WINTER"""
33441,MEN OF STEEL
33442,PRESIDENTIAL MUSIC?
33443,WORDS FROM THE PORTUGUESE
33444,THE REAGAN WHITE HOUSE
33445,I NEED
33446,YOUR VOTE
33447,I HEART CAPES
33448,D.C. HISTORY
33449,CLASSIC MOVIE CHARACTERS
33450,DEEP THOUGHTS
33451,MUSICAL METALS
33452,THE AL FRANKEN DECADE
33453,LEGALIZE IT
33454,SANTA ANNA
33455,"MORE POETRY, PLEASE"
33456,CONSERVATIVE
33457,"""LIB""ERAL"
33458,MODERATES
33459,AMERICAN BUSINESSMEN
33460,SIR ISAAC NEWTON
33461,"NOT GREAT, BOB!"
33462,IT HAPPENED IN THE BIBLE
33463,"TALKING ""POINT""S"
33464,ECHO CATEGORY
33465,1795
33466,MAGIC & MAGICIANS
33467,WHAT A PRINCE!
33468,ARE YOU FEELING LUCKY?
33469,WHOOPS
33470,PREFIXATED ON SCIENCE
33471,NAME THE SPIN-OFF SOURCE
33472,"THINGS THAT MAKE YOU GO ""HM"""
33473,"PLACES, EVERYONE"
33474,AWESOME SAUCE
33475,STUPID ANSWERS--MISDIRECTION
33476,NYC TV
33477,MAY I QUOTE YOU?
33478,"5 LETTERS, 1 SYLLABLE"
33479,SCIENCE FICTION TITLES IN FRENCH
33480,REDRAWING THE OTTOMAN EMPIRE
33481,4 PETERS & A WOLF
33482,GOVERNMENTAL BEFORE & AFTER
33483,A HARRY POTTER BESTIARY
33484,HAWAIIAN HISTORY
33485,SINGERS' REAL NAMES
33486,"THE OLD MAN & THE ""C"""
33487,IT BELONGS TO THE BRITISH
33488,THE RAZZIE FOR WORST ACTOR
33489,THE COLLEGE'S ALUMNI
33490,AT HOME WITH ADAM & EVE
33491,TURN UP THE A_C
33492,ROMANTICS
33493,TV's GREATEST HITS
33494,WORDS OF ENCOURAGMENT
33495,MOUNTAIN / MAN
33496,HAZARDOUS
33497,"""P"" IN FASHION"
33498,ROME ANTICS
33499,"""YOUNG"" MEN & WOMEN"
33500,MY FIRST CAR
33501,SHE-CAGO
33502,NUMERICAL LIT
33503,I'M SO JELLY
33504,LAND DOWN UNDER ADJACENT-ISH
33505,CLASSIFIED 3 F
33506,SURPRISE
33507,RUTHLESS EFFICIENCY
33508,ALMOST FANATICAL DEVOTION
33509,NICE RED UNIFORMS!
33510,THE SPANISH INQUISITION
33511,NFL TEAM NAMES
33512,THE EAGLES
33513,HOTEL CALIFORNIA
33514,I'M SAXON & I KNOW IT
33515,PHYSICS TEST
33516,RELIGIOUS TITLES
33517,"RIGHT INITIALS, WRONG VOICE"
33518,BODY PARTS IN SONG
33519,"""FRONT"" & ""BACK"""
33520,DO YOU HAVE ANY NINES?
33521,GO HAMILTON FISH!
33522,NOTED AFRICAN AMERICANS
33523,PARTS OF THE MOUNTAIN
33524,U.S. AIRPORT CODES
33525,ALSO A CHURCH WORD
33526,AND THE OBSCURE OSCAR GOES TO...
33527,SITCOM CHARACTERS
33528,BARE FACTS
33529,LAST YEAR'S NEWS
33530,"""MID"" TERMS"
33531,REMAINS TO BE SEEN
33532,A QUICKIE WITH SUPERMAN
33533,THIS MEANS WAR
33534,TOOLS OF THE TRADE
33535,"""SOUTH"" PARK"
33536,"OH, MY GODS!"
33537,THEY KILT
33538,KINSEY
33539,START SPREADIN' THE NOOSE
33540,LET'S BE SECURE
33541,MONGO FOR MONGOLIA
33542,"""UCK""Y STUFF"
33543,IVY LEAGUE
33544,THE MOVIE ACTOR'S ROLE
33545,PRESIDENTS FROM OHIO
33546,GEOGRAPHY IN RHYME
33547,WORLD OF POETRY
33548,THE 2015 IG NOBEL PRIZES
33549,TELE-NOVELAS
33550,"""CL""ASSICAL MUSIC"
33551,TV MAPS
33552,ON THE INTERWEBS
33553,IN HIS STATE OF THE UNION ADDRESS
33554,OF COURSE
33555,CRIME WAVE
33556,TAKE A LOOK AT THE MONITOR
33557,VIRGINIA IS FOR WRITERS
33558,PLOTS OF 1970s NO. 1 SONGS
33559,IN THE CANADIAN PROVINCE
33560,MISSING MOVIE NAMES
33561,LIKE A G-6
33562,THE MAN WHO WOULD BE KING
33563,3 VOWELS IN A ROW
33564,TV IN ALL FORMS
33565,C.T.
33566,SCAN
33567,IT'S NOT A TUMOR
33568,TELEVISION DRAMA
33569,AIRCRAFT FOR THE AGES
33570,KITCHEN TERMS DEFINED
33571,CANADIANA
33572,PRO SPORTS TEAM NAME CHANGES
33573,FROM THE FOREIGN
33574,IT'S OVER BETWEEN US
33575,ALL KINDS OF DRAMA
33576,HALL OF FAME CATCHERS
33577,A STATE OF WAR
33578,"""BEAUTY"""
33579,THE BEAST
33580,FROM NOAH WEBSTER'S 1828 DICTIONARY
33581,THEATRE TO THEATER
33582,AUTHORS' SHORT STORY COLLECTIONS
33583,HISTORY IN ART
33584,SURROUNDED BY STATISTICS
33585,"DOUBLE ""R"""
33586,DIRTY BIRDS
33587,HOW JUVENILE!
33588,BLENDED WORDS
33589,"""T"" MOBILE"
33590,ROBOT CHECK-IN
33591,PUNNY LITERARY TITLES
33592,"MINOR ROLES, MAJOR MOTION PICTURE"
33593,"""BEE"" MINE"
33594,BEVERLY HILLS
33595,A JASON
33596,STOCKS
33597,"WORLD ""G""EOGRAPHY"
33598,"END WITH ""TIC"""
33599,BASKET WEAVING
33600,JAPANESE CITIES
33601,HERE'S TO 50 GREAT YEARS
33602,THAT'S MY DEPARTMENT!
33603,THESPIANISTS
33604,RELIGIOUS LANDMARKS
33605,"""OO"" IN THE MIDDLE, SORRY"
33606,VICTORIAN VERSE
33607,LADIES & GENTLEMEN... THE BEETLES!
33608,WEST ON THE MAP
33609,GLUTEN-US MINIMUS
33610,HOLIDAYS AROUND THE WORLD
33611,WE RECOGNIZE THE SENATOR FROM NEW YORK
33612,RHYMES WITH BRAINS
33613,ACTORS IN COMMERCIALS
33614,NEW IN SCIENCE
33615,WORDS WITH SILENT CONSONANTS
33616,"YOU USED TO BE ""BIG"""
33617,"""HORSE""PLAY"
33618,FAMOUS GEMINIS
33619,MOVIE MISSES
33620,"CALL ME ""MR."""
33621,INDUSTRIAL DESIGN
33622,HISTORY REPEATS
33623,WHERE'S THAT STATE SCHOOL?
33624,"""EFF"" FOR EFFORT"
33625,"REBEL, REBEL"
33626,LET'S GDANSK
33627,WASHINGTON STATE SYMBOLS
33628,BESTSELLING BOOKS
33629,NON-TRADITIONAL ACTORS
33630,"ADD TO ""ADS"""
33631,HIGHLAND BLING
33632,DECOMPOSING COMPOSERS
33633,AUSTRAILIAN WILDLIFE
33634,"""M""TERTAINMENT"
33635,INTERNATIONAL DAYS OF THE WEEK
33636,IF YOU WATCH THE MOVIE BACKWARDS...
33637,TIME FOR FRENCH
33638,TOOL KIT
33639,DINO
33640,THE WINE SELLER
33641,HISPANIC SINGERS
33642,WHOSE WHAT?
33643,"THREE CHEERS FOR THE RED, WHITE"
33644,GOING _____ ON CLASSICAL MUSIC
33645,A SIZEABLE CATEGORY
33646,"Y, OH Y"
33647,BECAUSE
33648,WHICH BRITISH MONARCH'S REIGN?
33649,IN THE ZONE
33650,TEEN LITERATURE
33651,TOUGH AARON SPELLING WOMEN
33652,RED-LETTER DAYS
33653,JUST MISSED THE TITANIC
33654,THE CINEMA OF BRADLEY COOPER
33655,"""GO"" AHEAD"
33656,MAKE MY CAR
33657,ISTHMUS BE YOUR LUCKY DAY
33658,WORLD PIECE
33659,IN THE ____ OF BATTLE
33660,EAGLE-EYED
33661,THE POLITICAL HAIR APPARENT
33662,SANDRA BULLOCK MOVIES
33663,ONWARD TO ONTARIO
33664,DOT
33665,"""COM"""
33666,AMERICAN POLITICS
33667,TAKE ME OUT OF THE BALL GAME
33668,SCIENTIFIC & MEDICAL ABBREV.
33669,THE DISASTER OF THE CENTURY
33670,MEMORY
33671,COUNTRIES WITH SHORT COASTLINES
33672,AS EASY AS C-D-E
33673,BIG SCREEN CHARACTER MASHUPS
33674,FOOD POTPOURRI
33675,ITALIAN SCIENCE
33676,A MAJOR LEAGUER IN THE SONG
33677,ENGLISH USAGE
33678,MILAN
33679,OUT OF FASHION WEEK
33680,PREQUELS & SEQUELS
33681,EMMY TIME
33682,"DO YOUR ""OB"""
33683,START UP YOUR CARLOS
33684,ADS & COMMERCIALS
33685,RECORDERS
33686,FIRST FAMILY PETS
33687,LITERARY NICKNAMES
33688,ADELE
33689,GET TOGETHER
33690,FOR DRINKS
33691,& APPS
33692,THRILLED TO THE MARROW
33693,FRENCH ARTS & CULTURE
33694,PRODUCE THE CELEBRITY NAME
33695,"WORD OF THE ""DAY"""
33696,THE CONSCIENCE FUND
33697,FITNESS & EXERCISE
33698,"HUGE TRACTS ""O"" LAND"
33699,LATER IN THE SHAKESPEARE SPEECH
33700,CONNECT 4
33701,BUSINESS MAGAZINES
33702,PLACES THAT BECAME WORDS
33703,"DOUBLE ""A"""
33704,XENON
33705,WORRIER PRINCESS
33706,EDIBLE ANAGRAMS
33707,LOVE POEMS
33708,HISTORIC CITIES
33709,PROPHECIES & PREDICTIONS
33710,WHICH DOCUMENT CAME FIRST?
33711,I'D LIKE TO THANK
33712,THE ECONOMY OF MOTION PICTURE ARTS & SCIENCES
33713,OPRAH'S BOOK CLUB CLASSICS
33714,WAR OF THE WORDS
33715,FOOD & DRINK SCIENCE
33716,MARGARET ME
33717,SAINTS & THEIR CITIES
33718,JEOPARDY! STATE NICKNAMES
33719,"OH, GOD!"
33720,NAME THEIR SPORT
33721,DOING BUSINESS ONLINE
33722,WESTMINSTER
33723,"""A"" ""B"""
33724,I JUST GOT OUT OF PRISON AFTER 30 YEARS
33725,HISTORY BOOKSHELF
33726,"'BYE, RACHEL! COUPLES"
33727,"METAPHORS BE WITH ""U"""
33728,SERVING SUGGESTIONS
33729,"""PORT"" CITIES"
33730,JEOPARDY! KEY WORDS
33731,WORDS FROM MYTHOLOGY
33732,VODKA COUNTRY OF ORIGIN
33733,THE GOLD BURGLARS
33734,HISTORIC OOPSIES
33735,ALLEYS
33736,"""LOST"" & ""FOUND"""
33737,TIME FOR SPACE
33738,SRI LANKA
33739,"ALL ""CAP""S"
33740,FAMILIAL TERMS
33741,RHYMES WITH TICKLE
33742,THE RED AUERBACH TROPHY
33743,MUSICIANS ON TV
33744,OLD NAMES FOR CHEMICAL ELEMENTS
33745,"FROM ""M"" TO ""N"""
33746,MOVIE MISTAKES
33747,WHO WAS PRESIDENT WHEN I DIED?
33748,"""CON""CENTRATION"
33749,THE UNITED STATES OF KENTUCKY
33750,SYMPHONY ORCHESTRAS
33751,RECENT POP CULTURE
33752,WORDS IN JEOPARDY
33753,DAYLIGHT SAVING TIME
33754,NICE LONG DANES
33755,MUSICAL MEMORIES
33756,KITCHEN FIRSTS
33757,"""BEAN"" BAG"
33758,VITAMINS
33759,EARLY KIDS' TV
33760,SHOW YOUR COLLEGE COLORS
33761,ANIMAL YOUNG
33762,"A SHAKESPEARE""M"" CATEGORY"
33763,CATHERINE THE GREAT
33764,RENO 411
33765,MORE POWER TO THEM
33766,TITLE PAIRS
33767,"THE ""I-T"" DEPARTMENT"
33768,IRON
33769,TOP-SELLING PRODUCTS
33770,MGM MUSICALS
33771,U.S. OLYMPIC HALL OF FAME
33772,"FILE UNDER ""AE"""
33773,HEY HEY WE'RE THE MAORIS!
33774,TALKING BASEBALL
33775,"POTPOURRI, FROM US TO YOU"
33776,"IT'S ALL ""APPLE"" SAUCE"
33777,"""U"" ON THE MAP"
33778,"THEIR LAST TOP 10 POP HIT, SO FAR"
33779,SOME HARSH WORDS FOR YOU
33780,A NAME IN THE TITLE
33781,BATTLE OF BRITAIN
33782,17th CENTURY PERSONALITIES
33783,FAMOUS LIONS
33784,WOMEN POETS
33785,CANADIAN PRIME MINISTERS
33786,MY NAME IS SYMBOLIC
33787,3-LETTER WORDS WITH ONLY 2 VOWELS
33788,LITERARY GROUPS & MOVEMENTS
33789,HIT THE GYM
33790,GET INTO SHAPES
33791,BOTONY
33792,TRAVELING ALONG THE 40th PARALLEL N.
33793,TAXONOMIC FILM LIST
33794,AUBURNS
33795,"LEADING ""ROLL""S"
33796,THOSE WHO STAND & WAIT
33797,TV UNCLES
